id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21622522,Casa Torlonia,157300534,Fabio,,II Parioli/Nomentano,41.91261,12.5155,Entire home/apt,35,30,3,2021-07-25,0.16,2,195,2,
21622750,B&B Rome amazing prices,3460325,Luigi,,VIII Appia Antica,41.83452,12.49385,Private room,50,2,8,2018-03-29,0.33,2,284,0,
21623147,Frangipane medieval loft,41307268,Enrica E Vittorio,,I Centro Storico,41.89206,12.48846,Entire home/apt,80,30,82,2019-10-14,1.75,2,0,0,
21624394,Complesso SkyTower: 7 Appartamenti per 42 Persone,128566254,Mar. Edo.,,IV Tiburtina,41.91069,12.53475,Entire home/apt,140,3,0,,,4,364,0,
21626926,Spacious apartament near S. Pietro,120600947,Arianna,,XII Monte Verde,41.88382,12.4225,Entire home/apt,90,3,38,2019-09-28,1.04,1,299,0,
21628568,Rome with a Garden! Delightful 1 Bedroom Apartment with Private Garden in Historic Trastevere,42776295,Commendable,,I Centro Storico,41.8875,12.47778,Entire home/apt,204,1,3,2021-07-09,0.08,5,115,1,
21629249,"""Domus Viatoris""",157364345,Anna Rita,,V Prenestino/Centocelle,41.87583,12.56564,Entire home/apt,31,1,198,2020-01-09,4.17,1,281,12,
21629684,Buonarroti Home camera singola zona St M. Maggiore,156923467,Federico,,I Centro Storico,41.89717,12.50229,Hotel room,38,1,125,2021-10-05,2.98,5,350,17,
21632412,Casa Andrew,13905918,Patrizia,,I Centro Storico,41.89489,12.50852,Entire home/apt,73,2,54,2019-12-08,1.14,2,194,0,
21634581,ROOM WITH SHARED WC NEAR TERMINI/COLOSSEO,157272396,Andrei & Alex,,I Centro Storico,41.89385,12.50306,Private room,41,1,214,2021-07-02,4.65,4,106,16,
21637551,Suite in front of the sea,153355546,Rutilio,,X Ostia/Acilia,41.73498,12.26224,Entire home/apt,45,2,59,2021-09-25,1.43,1,277,8,QA/2019/3169
21638709,APARTMENT WITH PATIO NEAR THE COLOSSEUM,157463914,Maria Rosaria,,I Centro Storico,41.88921,12.50057,Entire home/apt,86,2,186,2021-08-05,3.92,1,326,24,
21641422,MianiHouse immerso nel verde in centro storico,11205562,Maria,,I Centro Storico,41.87493,12.48603,Entire home/apt,91,2,38,2018-09-19,0.80,2,302,3,
21642221,HomyHost I DA VINCI Home 5min Walk from Vatican!,114347504,Simone,,I Centro Storico,41.90583,12.4485,Entire home/apt,129,1,139,2020-01-26,2.98,19,0,0,
21644964,"LEUTARI: NEL CUORE ""ANTICO"" DELLA CITTA'",79111061,Cecilia,,I Centro Storico,41.89752,12.47191,Entire home/apt,120,2,15,2019-06-05,0.33,2,311,2,
21646775,Fleming Luxury Apartment in Rome,29844335,Virginio,,XV Cassia/Flaminia,41.95115,12.47751,Entire home/apt,203,1,1,2020-02-19,0.05,1,285,0,
21651790,lovely apartment in Tiburtina,26844484,Elisa,,IV Tiburtina,41.9075,12.53462,Entire home/apt,45,4,0,,,1,0,0,
21652264,Pantheon Orange big ideal for families and friends,48236499,BookOn,,I Centro Storico,41.90188,12.47668,Entire home/apt,140,3,6,2018-06-19,0.14,4,343,0,
21652666,1 Colosseo Monti house,141524450,Giampiero,,I Centro Storico,41.89773,12.49248,Entire home/apt,80,3,52,2019-10-22,1.23,1,252,3,
21656160,Buonarroti Home Double room matrimoniale Esquilino,156923467,Federico,,I Centro Storico,41.89558,12.50037,Hotel room,60,1,135,2019-12-28,2.96,5,360,1,
21658517,Buonarroti Home camera tripla zona St M. Maggiore,156923467,Federico,,I Centro Storico,41.89646,12.50016,Hotel room,77,1,48,2019-10-23,1.07,5,352,0,
21658566,Vatican City Relais-camera quadrupla,120886957,Rafael,,XIII Aurelia,41.893909,12.436594,Private room,80,1,0,,,3,103,0,
21660049,Cosy loft  close to Saint Peter Square,157648552,Giuseppa,,I Centro Storico,41.91293,12.45861,Entire home/apt,38,2,123,2020-02-18,2.71,2,1,4,CVN-006161-2
21660997,Suite Mirti Roma,157656813,Daniele,,V Prenestino/Centocelle,41.87974,12.56967,Entire home/apt,49,1,9,2019-08-25,0.31,1,268,0,
21661961,Romantic elegant large suite with balcony,157133272,Cinzia,,II Parioli/Nomentano,41.89488,12.51629,Private room,50,6,0,,,2,9,0,
21664993,PingHouse,57652983,Leonardo,,II Parioli/Nomentano,41.92085,12.47112,Private room,32,2,35,2019-09-06,0.82,2,337,0,
21669730,Laura Vatican Family Apartment 2,11786917,Laura,,I Centro Storico,41.90891,12.46074,Entire home/apt,99,1,76,2019-12-31,1.64,3,294,2,
21671500,Domina Popolo GU,29085999,Daniele,,II Parioli/Nomentano,41.91276,12.4735,Entire home/apt,80,3,0,,,1,338,0,
21672384,Luminoso e tranquillo. Tor di Quinto.,123161784,Luca,,XV Cassia/Flaminia,41.94246,12.474,Private room,45,1,0,,,2,0,0,
21673857,Shinny room in the heart of Rome,157754167,Carlota,,I Centro Storico,41.89567,12.49678,Private room,31,1,0,,,1,0,0,
21675158,Boutique Luxury Apartment Piazza di Spagna,9769220,Nicola&Olga,,I Centro Storico,41.90833,12.47725,Private room,500,1,8,2019-07-08,0.17,8,216,0,
21675786,RomAmore luxury apartment,157774037,Marcus,,I Centro Storico,41.89651,12.4907,Entire home/apt,130,5,38,2019-10-20,0.83,1,97,0,
21678449,Lovely apartment Colosseo.,83508622,Chiara,,I Centro Storico,41.89577,12.49968,Entire home/apt,69,4,33,2019-06-01,0.79,1,208,0,
21678680,A Great View to the old town - Navona square!,15701783,Federico,,I Centro Storico,41.89704,12.47266,Entire home/apt,133,3,137,2021-09-24,2.97,5,262,31,
21680436,Rome 52 Tourist Rent,157821461,Cristina,,VII San Giovanni/Cinecittà,41.87641,12.52962,Entire home/apt,80,2,7,2018-07-02,0.17,1,179,0,
21681094,Simple room in a small appartment,147681374,Olga,,XV Cassia/Flaminia,41.97132,12.44017,Private room,30,1,0,,,1,0,0,
21681195,Happiness Spacious Room 25m2 in ROME,157825002,Carmelle,,VIII Appia Antica,41.85229,12.48205,Private room,25,2,0,,,1,0,0,
21690511,A casa di Sonia.Tra Termini e Colosseo.Solo donne,14693094,Sonia,,I Centro Storico,41.89825,12.49366,Private room,80,2,8,2019-05-21,0.19,1,88,1,
21692094,Elegante Appartamento Open Space con Vista su Piazza Venezia,20428282,Nicoletta,,I Centro Storico,41.89671,12.48324,Entire home/apt,192,1,10,2019-10-13,0.29,32,333,0,
21692420,Dormo da Giulia Roma San Giovanni,31590514,Giulia,,VII San Giovanni/Cinecittà,41.88321,12.52592,Entire home/apt,55,2,58,2018-10-09,1.26,1,72,0,
21694258,Rome San Giovanni - intimate and welcoming,9366158,Anna Rita,,VII San Giovanni/Cinecittà,41.8734,12.51374,Entire home/apt,50,1,21,2019-04-26,0.51,1,359,0,
21695400,A few Meters from Spain Square,157940606,Emilio E Armando,,I Centro Storico,41.91017,12.49527,Private room,59,1,10,2018-03-10,0.21,3,350,0,
21703765,Camera superior Easy Budget Colosseo,152052335,Gianmarco,,I Centro Storico,41.8876,12.49727,Private room,99,1,10,2018-09-10,0.24,3,355,7,
21704780,#LUISS _ BlackRoom,37023018,Francesca,,II Parioli/Nomentano,41.92801,12.50788,Private room,29,60,0,,,8,0,0,
21704823,Al Mattonato n°4,158017911,Antonio E Eugenio,,I Centro Storico,41.890274,12.467594,Entire home/apt,147,2,27,2019-06-21,0.62,4,318,0,
21705533,#LUISS _LinesRoom,37023018,Francesca,,II Parioli/Nomentano,41.92792,12.50825,Private room,29,120,0,,,8,0,0,
21705876,Babuino Palace&Suites with terrace,157922880,Eleonora,,I Centro Storico,41.90624,12.47934,Entire home/apt,204,1,28,2019-12-25,0.78,6,66,0,
21706413,Deluxe room @ Dreaming Navona Rooms,137328909,Roberto,,I Centro Storico,41.89959,12.47056,Private room,106,1,0,,,7,31,0,
21706671,Casa de Nonna,158029014,Federico,,I Centro Storico,41.877937,12.47363,Entire home/apt,75,2,13,2021-09-19,0.30,1,132,2,
21707805,Rome on the sea,96567264,Claudio,,X Ostia/Acilia,41.73255,12.27833,Entire home/apt,70,1,18,2021-09-08,0.43,1,266,2,
21709503,Preziosa e romantica suite con vista mozzafiato sulla cupola di San Pietro,24848844,Francesca,,I Centro Storico,41.90488,12.46029,Entire home/apt,89,2,166,2021-10-09,3.56,1,297,28,
21709921,Luxury Central Rooftop Loft,16394768,Andrea,,V Prenestino/Centocelle,41.8918,12.51729,Private room,66,1,241,2021-09-12,5.15,2,217,50,
21712767,"Tourist house Rome center, FREE WIFI, A.C. & MORE!",158075108,Stefano,,I Centro Storico,41.8787,12.47412,Entire home/apt,72,3,46,2021-08-29,1.09,1,129,4,
21712894,Loft  glamour con caminetto in camera da letto,102957243,Diana,,I Centro Storico,41.88957,12.50583,Entire home/apt,95,1,91,2021-08-02,1.94,1,303,22,ATR-005071-1
21719831,"Architect's Flat at Repubblica Square, Termini,RM",146306167,Tatiana,,I Centro Storico,41.90673,12.49974,Entire home/apt,127,1,59,2019-10-14,1.36,14,225,0,
21719929,La casa di Teli,158151572,Gioia,,I Centro Storico,41.89722,12.50095,Private room,65,1,0,,,1,0,0,
21720124,Appartamento Floridiana,146857878,Luca & Sandra,,XIV Monte Mario,41.94079,12.42498,Entire home/apt,85,1,3,2019-07-23,0.10,2,237,1,
21721328,Sunrise in Rome - Holidays' Home,158165813,Mihaela,,I Centro Storico,41.91184,12.44941,Entire home/apt,120,1,1,2018-01-01,0.02,1,0,0,
21721502,Campo de'fiori Petite Maison,150393872,Pietro E Valerio,,I Centro Storico,41.89472,12.47511,Entire home/apt,199,3,73,2020-03-12,1.54,2,13,1,
21721954,Sweety  B&B Rome,108425568,Rajesh,,I Centro Storico,41.8986,12.50543,Private room,75,1,1,2017-11-12,0.02,3,0,0,
21726210,At your home...in Rome!,57264413,Alessia,,III Monte Sacro,41.97522,12.53572,Entire home/apt,40,3,50,2019-09-07,1.08,2,45,7,
21726418,Barabino Central Apartment Navona Sq,6519534,Alessia & Daniele,,I Centro Storico,41.89829,12.47096,Entire home/apt,136,2,55,2021-06-28,1.27,25,289,5,codice regionale 5407
21731153,Villa Albani welcome houses,129424005,Francesco,,II Parioli/Nomentano,41.91369,12.49742,Entire home/apt,85,2,10,2018-05-15,0.24,1,0,0,
21731849,Nice suite near piazza Navona,14048165,Edgard,,I Centro Storico,41.89921,12.47226,Private room,190,2,0,,,5,333,0,
21733198,un Cuore nel Cuore di Roma,158272202,Vinny,,I Centro Storico,41.89608,12.49367,Entire home/apt,58,2,2,2018-03-31,0.04,2,71,0,
21734685,Delightful and independent apartment in Borgo Pio,135337469,Ivana,,I Centro Storico,41.90485,12.4602,Entire home/apt,65,2,59,2019-12-25,1.28,1,153,0,
21735876,Camera doppia Smile Balduina,76131453,Flavia Domitilla,,XIV Monte Mario,41.91167,12.44218,Private room,45,4,50,2019-07-31,1.15,1,173,0,
21736337,Roma Vicino aereoporto,40778072,Giancarlo,,XI Arvalia/Portuense,41.84704,12.43531,Entire home/apt,94,1,1,2018-05-04,0.02,5,90,0,
21739786,Cozy Room in a cool apartment in Pigneto.,15235043,Francesco,,V Prenestino/Centocelle,41.89156,12.53505,Private room,28,2,37,2018-10-31,0.81,1,0,0,
21743857,Grazioso app. in villa a Trigoria Campus Biomedico,158388917,Giuliana,,IX Eur,41.76967,12.48172,Entire home/apt,50,1,5,2018-05-04,0.13,1,0,0,
21746205,B&B Fontanelle Romane,1987302,Mirella,,IX Eur,41.82433,12.49068,Private room,80,1,4,2020-02-11,0.09,2,0,0,
21746727,Fabula Roma: your corner of the Eternal City!,144071627,Alfredo,,VII San Giovanni/Cinecittà,41.89166,12.51578,Entire home/apt,59,2,74,2019-06-04,1.69,1,85,0,
21746817,"""B&B Roman Suite""  San Pietro Roma",155535685,Francesco,,I Centro Storico,41.90872,12.45575,Entire home/apt,99,2,1,2020-06-03,0.06,1,111,0,
21747097,Rome By Suite Vatican - Suite Argento,145861503,Teodora Elena,,XIII Aurelia,41.89993,12.43136,Hotel room,50,1,7,2017-11-16,0.17,9,352,2,
21747433,Appartamento Musei Vaticani e metro Cipro,28054590,Alessandro,,I Centro Storico,41.90838,12.44527,Entire home/apt,55,3,77,2019-10-07,1.70,1,117,12,CIU:      ATR-000205-4
21747689,A casa di Carla - Few minutes from St. Peter,5746113,Ale&Linda,,XIII Aurelia,41.90013,12.43622,Entire home/apt,65,1,57,2021-09-29,1.22,2,338,5,
21748253,Le Meraviglie di Trevi - Residenza Trevi,158433765,Me.Cam Srls,,I Centro Storico,41.90115,12.48617,Entire home/apt,104,1,31,2021-08-25,0.94,1,1,1,
21748315,Your home in Rome,130119747,Claudia,,VIII Appia Antica,41.87341,12.48097,Entire home/apt,62,2,157,2021-09-25,3.39,2,143,21,
21750246,My Secret Apartment in Rome,108024681,Suzana,,IV Tiburtina,41.91121,12.53655,Entire home/apt,80,1,16,2019-02-17,0.46,4,349,6,CVI-000746-9
21752300,MINI LOFT AT METRO A,15517824,Giorgio,,VII San Giovanni/Cinecittà,41.85921,12.55079,Entire home/apt,39,3,100,2019-07-19,2.14,2,0,0,
21756582,4321 Stazione Trastevere bed & breakfast,158506090,Fabrizio,,XI Arvalia/Portuense,41.86644,12.4679,Private room,29,1,39,2019-05-13,0.82,3,237,2,
21761537,Luxury Furnished Apartment in Heart of Trastevere,33382490,Andrea,,I Centro Storico,41.8894,12.47495,Entire home/apt,179,5,1,2017-11-13,0.02,1,173,0,
21762566,Stanza economica ottimamente collegata col centro,158552122,Giannina,,XII Monte Verde,41.87188,12.45898,Private room,60,2,0,,,1,88,0,
21762779,BabuinoPalace&Suites Blue,157922880,Eleonora,,I Centro Storico,41.90559,12.48005,Entire home/apt,188,1,17,2019-09-26,0.37,6,89,0,
21763234,Fonte Laurentina Flat,110793535,Ademi,,IX Eur,41.79175,12.4929,Entire home/apt,43,2,0,,,1,0,0,
21763654,L'architetto 2 B&B (camera con bagno privato),126756274,Jacopo,,I Centro Storico,41.90621,12.46311,Private room,54,1,47,2020-01-07,1.08,3,356,0,
21764364,Colosseo San Daniele Bundi Double Room,58450512,San Daniele,,I Centro Storico,41.89388,12.48957,Private room,40,2,0,,,5,209,0,
21765730,ostia antica suite b&b,158578282,Alessio,,X Ostia/Acilia,41.76769,12.31339,Private room,70,1,1,2018-08-18,0.03,1,365,0,
21767458,B&B Cornelia House Apartment,158594922,Alessandro,,XIII Aurelia,41.90362,12.4216,Entire home/apt,78,2,100,2019-10-24,2.29,3,328,1,"CIR : 12666 
CIU: BBN-002910-6"
21767666,House&Bike Home San Lorenzo Rome,158596066,Bina,,I Centro Storico,41.89568,12.51168,Entire home/apt,68,2,142,2019-12-11,3.01,2,0,0,
21767694,Regina House - Your Home In Rome!,158596989,Mattia,,II Parioli/Nomentano,41.90735,12.51553,Entire home/apt,130,3,20,2019-10-06,0.48,1,0,0,
21768321,Bell'appartamento al Colosseo,6679336,Claudia Valeria,,I Centro Storico,41.89666,12.491,Entire home/apt,73,3,88,2019-11-05,1.92,1,0,0,
21775626,Big apartment in the heart of the center,26400936,Mattia,,I Centro Storico,41.89486,12.47446,Entire home/apt,40,1,105,2019-11-29,2.34,15,0,0,
21775963,Luxury apartment with terrace @ Rome Vatican,1025067,Nicola,,I Centro Storico,41.90541,12.45041,Entire home/apt,129,4,0,,,1,0,0,
21776366,Comfortable and quiet apartment in Roma EUR,7103424,Gisella,,IX Eur,41.81789,12.47597,Entire home/apt,70,3,3,2019-11-09,0.06,1,12,0,
21777777,Marta's home. Entire apartment up to Trastevere,45376147,Alice,,XII Monte Verde,41.87628,12.45671,Entire home/apt,60,2,0,,,1,1,0,
21778716,Nel verde a San Giovanni,157650472,Elisabetta,,VII San Giovanni/Cinecittà,41.88669,12.51512,Entire home/apt,40,30,1,2019-03-12,0.03,1,90,0,
21785407,Appartamento residenziale a Roma,68855819,Diego,,X Ostia/Acilia,41.76956,12.37122,Entire home/apt,25,1,2,2018-09-18,0.05,1,99,0,
21791270,Exclusive Apartment Piazza del Popolo,10210991,Peter,,II Parioli/Nomentano,41.91364,12.47484,Entire home/apt,194,3,0,,,36,262,0,
21792314,Kiara's Apartment Trastevere,1477347,Chiara,,I Centro Storico,41.88616,12.46677,Entire home/apt,170,2,4,2019-07-14,0.12,5,252,0,
21792965,Guest House Mazzini Double Room,158797691,Anna,,I Centro Storico,41.91814,12.46317,Hotel room,240,1,1,2019-04-13,0.03,3,365,0,
21793111,Babuino Palace&Suites,157922880,Eleonora,,I Centro Storico,41.90648,12.4806,Entire home/apt,499,2,18,2019-07-28,0.76,6,354,0,
21794365,Candia Inn al Vaticano,47481144,Cyntia,,I Centro Storico,41.90721,12.45213,Hotel room,384,1,30,2019-08-31,0.66,4,348,0,
21796266,Stanza Singola con Wifi e Bagno Privato - TERMINI,67002734,Tersia,,I Centro Storico,41.90376,12.50141,Hotel room,45,1,64,2021-08-04,1.35,9,353,28,
21796535,Suite Singola con Wifi  a TERMINI,67002734,Tersia,,I Centro Storico,41.90588,12.50008,Private room,41,1,106,2021-07-05,2.41,9,350,16,
21796854,"Room 2,3,4 pax near Coliseum &TERMINI, shared WC",157272396,Andrei & Alex,,I Centro Storico,41.89385,12.50306,Private room,39,1,139,2021-09-21,3.22,4,130,5,
21798759,Mondrian House in Tor Pigna,25219009,Francesco,,V Prenestino/Centocelle,41.88087,12.54219,Entire home/apt,48,3,18,2019-08-29,0.39,1,336,0,
21800108,SYLVIA STYLISH VATICAN SUITES,15020403,Agata,,I Centro Storico,41.9081,12.45272,Entire home/apt,89,3,119,2021-09-30,2.59,4,334,4,ATR-005991-3
21801469,"Visconti in Downtown Rome, Close to Vatican City",126308239,Mahdis,,I Centro Storico,41.90636,12.46948,Entire home/apt,78,1,82,2020-01-07,1.91,1,118,0,
21802133,Termini & Tiburtina Station - Piazza Bologna,158888529,Armando,,II Parioli/Nomentano,41.91081,12.51659,Entire home/apt,90,10,4,2018-07-07,0.10,2,130,0,
21802223,Rome By Suite Vatican - Suite Oro,145861503,Teodora Elena,,XIII Aurelia,41.90046,12.43089,Private room,50,1,0,,,9,346,0,
21806982,Appartamento Gracchi,126417821,Liliana,,I Centro Storico,41.90747,12.45725,Entire home/apt,130,3,26,2019-06-30,0.58,1,34,0,
21807504,Trastevere lovely place in the Heart of Rome,56857056,Sabrina,,XII Monte Verde,41.87588,12.46944,Entire home/apt,90,1,73,2021-08-31,1.59,2,181,18,1107
21807920,+9 Pers/Metro@5min Vatican-St Peter/penthouse,17183556,Nicolò,,XIII Aurelia,41.89737,12.4361,Entire home/apt,169,1,131,2020-03-11,3.00,3,276,5,
21809564,* NEW* Cozy  Smart ROMA CENTER! 2 BedRooms/2 baths,4975517,Alex,,VIII Appia Antica,41.87225,12.48004,Entire home/apt,48,28,0,,,1,299,0,
21809755,Work Trip ? Traveling for work Well connected /1.0,68618971,Andrea,,XII Monte Verde,41.88177,12.46596,Entire home/apt,327,1,2,2018-11-25,0.05,7,361,0,
21810231,Work Trip ? Traveling for work Well connected /2.0,68618971,Andrea,,XII Monte Verde,41.87997,12.46737,Entire home/apt,113,2,4,2019-10-09,0.17,7,361,0,
21810497,Work Trip ? Traveling for work Well connected /3.0,68618971,Andrea,,XII Monte Verde,41.88094,12.46551,Entire home/apt,113,2,6,2018-11-02,0.16,7,359,0,
21810952,BonBonFlat Trastevere,3040476,Lavinia,,I Centro Storico,41.88786,12.47115,Entire home/apt,85,3,92,2021-10-02,2.00,4,283,11,
21811108,"Central wide room, private bathroom inside.",26517989,Nicoletta,,I Centro Storico,41.89744,12.505,Private room,63,2,233,2021-08-20,5.00,3,339,34,
21811780,Central and nice apartment in Rome,146872636,Massimo,,II Parioli/Nomentano,41.92237,12.5085,Private room,200,90,0,,,1,363,0,
21811922,L'architetto 3 B&B (camera con bagno privato),126756274,Jacopo,,I Centro Storico,41.90467,12.46351,Private room,80,1,1,2018-05-06,0.02,3,357,0,
21813582,ROM(e)ANTIC COZY FLAT at VATICAN MUSEUMS &METRO,3126576,Sergio,,I Centro Storico,41.9077,12.45093,Entire home/apt,78,3,31,2019-06-23,0.66,1,335,0,
21813874,"Cozy and bright double, private bathroom inside",26517989,Nicoletta,,I Centro Storico,41.89744,12.505,Private room,65,2,234,2021-08-24,4.98,3,339,31,
21814706,Attico favoloso a 10 minuti dai Musei Vaticani,7823457,Valeria,,XIV Monte Mario,41.91007,12.44098,Entire home/apt,235,4,5,2021-07-24,0.11,1,352,1,
21820404,"Entire house San Giovanni / Colosseo
AROUND RHOME",159062173,Lorenzo E Beatrice,,VII San Giovanni/Cinecittà,41.87614,12.50735,Entire home/apt,59,2,72,2019-11-01,1.54,2,42,1,
21824036,Loft Margutta - Bookwedo,32823192,Bookwedo,,I Centro Storico,41.90972,12.47809,Entire home/apt,171,3,1,2017-11-26,0.02,35,193,0,
21824798,CAMERA DOPPIA/TWIN SHARED WC NEAR TERMINI/COLOSSEO,157272396,Andrei & Alex,,I Centro Storico,41.89385,12.50306,Private room,39,1,195,2020-01-12,4.15,4,118,10,
21833863,ROMA NEL VERDE A 20' COLOSSEO,159176080,Michelangelo,,IX Eur,41.82412,12.51284,Entire home/apt,25,30,0,,,1,0,0,
21835005,Luxury suite off Piazza del Popolo,7062784,Alessandra,,I Centro Storico,41.90914,12.47557,Entire home/apt,120,5,24,2019-07-13,0.81,1,354,1,
21842574,"Bright and cozy double, private bathroom inside",26517989,Nicoletta,,I Centro Storico,41.89744,12.505,Private room,64,2,241,2021-05-24,5.11,3,314,43,
21842702,"Roman Beach House, near Bus/Train to Rome Centre",121114147,Gabriella,,X Ostia/Acilia,41.73066,12.34848,Entire home/apt,75,7,0,,,3,363,0,
21843008,Beautiful vintage terrace studio apartment,15926974,Marco,,V Prenestino/Centocelle,41.87732,12.56644,Entire home/apt,57,2,13,2021-08-29,0.45,1,1,6,ATR-010569-9
21854073,Paradiso Borgia,159404540,Lodovica,,I Centro Storico,41.90679,12.48098,Entire home/apt,126,1,12,2019-09-21,0.27,1,0,0,
21854776,Casa Visconti's Sant'Angelo Plus,21086825,Giovanni,,I Centro Storico,41.90705,12.46772,Entire home/apt,180,2,2,2019-05-24,0.06,2,323,0,
21856398,Cristal Suite by Silvana,159423328,Silvana,,V Prenestino/Centocelle,41.89472,12.54811,Private room,23,1,145,2021-09-22,3.07,1,349,10,
21858469,La casa delle Aloe,159439670,Maria,,VII San Giovanni/Cinecittà,41.85955,12.54883,Private room,25,2,1,2018-01-20,0.02,1,0,0,
21858735,Elegante e centralissimo Appartamento,38658711,Enrico,,I Centro Storico,41.89444,12.47048,Entire home/apt,70,3,25,2018-12-22,0.54,1,212,0,
21861997,Mangani House,159227949,Laura,,IV Tiburtina,41.92589,12.52859,Entire home/apt,63,2,43,2019-07-03,0.93,1,138,12,QA/2017/40606
21865011,Spacious HomeNRome/Coliseum or Termini n 10-15mins,13808681,Josette,,I Centro Storico,41.89444,12.50766,Entire home/apt,125,2,13,2019-03-03,0.54,3,249,0,
21871020,Liberty Trastevere - Hankar suite,134683728,Alessandro,,XII Monte Verde,41.88203,12.46716,Private room,64,1,35,2019-10-19,0.82,4,194,0,
